measurement_id,sample_id,replicate_id,sensor_state,target_bacterium,scan_index,potential_V,current_uA
SA_031_R1_0,SA_031,1,carbon_clean,Staphylococcus aureus,124,0.415,0.913583
SA_031_R1_0,SA_031,1,carbon_clean,Staphylococcus aureus,125,0.42,0.933609
SA_031_R1_0,SA_031,1,carbon_clean,Staphylococcus aureus,126,0.425,0.891601
SA_031_R1_0,SA_031,1,carbon_clean,Staphylococcus aureus,127,0.43,0.935597
SA_031_R1_0,SA_031,1,carbon_clean,Staphylococcus aureus,128,0.435,0.85094
SA_031_R1_0,SA_031,1,carbon_clean,Staphylococcus aureus,129,0.44,0.885188
SA_031_R1_0,SA_031,1,carbon_clean,Staphylococcus aureus,130,0.445,0.886018
SA_031_R1_0,SA_031,1,carbon_clean,Staphylococcus aureus,131,0.45,0.966109
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,1,-0.2,0.694657
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,2,-0.195,0.699685
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,3,-0.19,0.701458
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,4,-0.185,0.719823
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,5,-0.18,0.704619
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,6,-0.175,0.644663
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,7,-0.17,0.704189
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,8,-0.165,0.641572
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,9,-0.16,0.594348
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,10,-0.155,0.721526
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,11,-0.15,0.748514
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,12,-0.145,0.757635
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,13,-0.14,0.82685
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,14,-0.135,0.768075
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,15,-0.13,0.836881
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,16,-0.125,0.807998
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,17,-0.12,0.818914
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,18,-0.115,0.815013
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,19,-0.11,0.83513
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,20,-0.105,0.798036
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,21,-0.1,0.753748
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,22,-0.095,0.776116
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,23,-0.09,0.777969
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,24,-0.085,0.690444
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,25,-0.08,0.710237
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,26,-0.075,0.699129
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,27,-0.07,0.780485
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,28,-0.065,0.739305
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,29,-0.06,0.794679
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,30,-0.055,0.763281
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,31,-0.05,0.68767
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,32,-0.045,0.753784
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,33,-0.04,0.776883
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,34,-0.035,0.793832
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,35,-0.03,0.760427
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,36,-0.025,0.782119
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,37,-0.02,0.905089
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,38,-0.015,0.893002
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,39,-0.01,0.838121
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,40,-0.005,0.873
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,41,0.0,0.858114
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,42,0.005,0.83438
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,43,0.01,0.894992
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,44,0.015,0.946275
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,45,0.02,1.017505
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,46,0.025,0.977734
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,47,0.03,1.041906
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,48,0.035,1.171109
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,49,0.04,1.269914
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,50,0.045,1.520479
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,51,0.05,1.697725
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,52,0.055,2.06474
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,53,0.06,2.461211
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,54,0.065,2.84975
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,55,0.07,3.326088
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,56,0.075,4.088499
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,57,0.08,4.89412
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,58,0.085,5.634899
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,59,0.09,6.677541
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,60,0.095,7.874074
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,61,0.1,9.057652
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,62,0.105,10.180856
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,63,0.11,11.257274
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,64,0.115,12.901121
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,65,0.12,14.214086
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,66,0.125,14.956318
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,67,0.13,16.266908
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,68,0.135,17.314894
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,69,0.14,17.896986
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,70,0.145,18.799192
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,71,0.15,19.126227
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,72,0.155,19.334087
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,73,0.16,18.884098
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,74,0.165,19.259602
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,75,0.17,18.51985
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,76,0.175,16.936951
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,77,0.18,15.97913
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,78,0.185,14.918007
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,79,0.19,13.595907
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,80,0.195,12.257826
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,81,0.2,10.807055
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,82,0.205,9.563852
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,83,0.21,8.361348
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,84,0.215,7.144857
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,85,0.22,6.09508
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,86,0.225,5.113714
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,87,0.23,4.313726
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,88,0.235,3.660952
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,89,0.24,3.067593
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,90,0.245,2.554339
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,91,0.25,2.126215
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,92,0.255,1.883625
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,93,0.26,1.549507
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,94,0.265,1.348737
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,95,0.27,1.29139
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,96,0.275,1.199808
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,97,0.28,1.043872
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,98,0.285,1.046449
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,99,0.29,1.09119
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,100,0.295,0.939844
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,101,0.3,0.840125
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,102,0.305,0.839621
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,103,0.31,0.9051
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,104,0.315,0.901872
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,105,0.32,0.910502
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,106,0.325,0.880606
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,107,0.33,0.860749
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,108,0.335,0.886495
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,109,0.34,0.939145
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,110,0.345,0.860661
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,111,0.35,0.867276
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,112,0.355,0.831901
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,113,0.36,0.792918
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,114,0.365,0.838185
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,115,0.37,0.884087
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,116,0.375,0.793591
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,117,0.38,0.82798
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,118,0.385,0.887304
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,119,0.39,0.85326
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,120,0.395,0.87562
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,121,0.4,0.787058
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,122,0.405,0.891504
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,123,0.41,0.846164
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,124,0.415,0.786144
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,125,0.42,0.935574
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,126,0.425,0.792261
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,127,0.43,0.813975
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,128,0.435,0.870883
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,129,0.44,0.772985
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,130,0.445,0.849391
SA_031_R1_1,SA_031,1,capture_probe,Staphylococcus aureus,131,0.45,0.872662
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,1,-0.2,0.729839
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,2,-0.195,0.623152
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,3,-0.19,0.741035
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,4,-0.185,0.704494
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,5,-0.18,0.646953
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,6,-0.175,0.71146
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,7,-0.17,0.62305
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,8,-0.165,0.675763
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,9,-0.16,0.558255
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,10,-0.155,0.707285
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,11,-0.15,0.685602
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,12,-0.145,0.627507
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,13,-0.14,0.573014
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,14,-0.135,0.630691
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,15,-0.13,0.636589
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,16,-0.125,0.583384
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,17,-0.12,0.645029
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,18,-0.115,0.603725
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,19,-0.11,0.538641
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,20,-0.105,0.609157
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,21,-0.1,0.693282
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,22,-0.095,0.691342
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,23,-0.09,0.700176
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,24,-0.085,0.777682
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,25,-0.08,0.774311
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,26,-0.075,0.722639
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,27,-0.07,0.76573
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,28,-0.065,0.730784
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,29,-0.06,0.776524
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,30,-0.055,0.766899
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,31,-0.05,0.65596
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,32,-0.045,0.725942
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,33,-0.04,0.788894
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,34,-0.035,0.690669
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,35,-0.03,0.736591
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,36,-0.025,0.808781
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,37,-0.02,0.747317
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,38,-0.015,0.671558
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,39,-0.01,0.752653
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,40,-0.005,0.873727
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,41,0.0,0.749127
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,42,0.005,0.713584
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,43,0.01,0.732901
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,44,0.015,0.777782
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,45,0.02,0.807925
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,46,0.025,0.767551
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,47,0.03,0.861527
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,48,0.035,1.010249
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,49,0.04,1.051421
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,50,0.045,1.211589
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,51,0.05,1.40255
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,52,0.055,1.577228
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,53,0.06,1.793608
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,54,0.065,2.049582
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,55,0.07,2.535786
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,56,0.075,2.881435
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,57,0.08,3.367696
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,58,0.085,3.995205
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,59,0.09,4.606146
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,60,0.095,5.280435
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,61,0.1,6.15755
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,62,0.105,7.102192
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,63,0.11,8.157239
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,64,0.115,9.362882
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,65,0.12,10.710602
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,66,0.125,11.985614
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,67,0.13,13.715163
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,68,0.135,15.171856
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,69,0.14,16.247946
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,70,0.145,17.462091
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,71,0.15,18.08163
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,72,0.155,18.425592
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,73,0.16,17.968723
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,74,0.165,18.12011
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,75,0.17,17.150548
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,76,0.175,15.518462
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,77,0.18,14.56554
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,78,0.185,13.684858
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,79,0.19,12.747601
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,80,0.195,11.603796
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,81,0.2,10.493934
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,82,0.205,9.631472
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,83,0.21,8.712218
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,84,0.215,7.754644
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,85,0.22,6.977875
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,86,0.225,6.022244
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,87,0.23,5.276426
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,88,0.235,4.578912
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,89,0.24,3.969167
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,90,0.245,3.370368
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,91,0.25,2.887549
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,92,0.255,2.466517
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,93,0.26,2.157776
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,94,0.265,1.908681
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,95,0.27,1.622385
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,96,0.275,1.310747
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,97,0.28,1.271133
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,98,0.285,1.206601
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,99,0.29,1.079351
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,100,0.295,1.024086
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,101,0.3,0.915509
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,102,0.305,0.84182
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,103,0.31,0.81398
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,104,0.315,0.845805
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,105,0.32,0.821061
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,106,0.325,0.800763
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,107,0.33,0.758597
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,108,0.335,0.843267
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,109,0.34,0.738844
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,110,0.345,0.70903
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,111,0.35,0.672128
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,112,0.355,0.662133
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,113,0.36,0.730906
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,114,0.365,0.721089
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,115,0.37,0.70359
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,116,0.375,0.650244
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,117,0.38,0.661855
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,118,0.385,0.659154
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,119,0.39,0.695494
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,120,0.395,0.764747
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,121,0.4,0.654247
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,122,0.405,0.820437
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,123,0.41,0.702042
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,124,0.415,0.733992
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,125,0.42,0.780351
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,126,0.425,0.740239
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,127,0.43,0.772068
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,128,0.435,0.77119
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,129,0.44,0.84005
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,130,0.445,0.82621
SA_031_R1_2,SA_031,1,capture_probe_16S_rRNA,Staphylococcus aureus,131,0.45,0.860056
SA_031_R2_0,SA_031,2,carbon_clean,Staphylococcus aureus,1,-0.2,0.709488
SA_031_R2_0,SA_031,2,carbon_clean,Staphylococcus aureus,2,-0.195,0.63734
SA_031_R2_0,SA_031,2,carbon_clean,Staphylococcus aureus,3,-0.19,0.646348
SA_031_R2_0,SA_031,2,carbon_clean,Staphylococcus aureus,4,-0.185,0.756462
SA_031_R2_0,SA_031,2,carbon_clean,Staphylococcus aureus,5,-0.18,0.728932
SA_031_R2_0,SA_031,2,carbon_clean,Staphylococcus aureus,6,-0.175,0.678931
SA_031_R2_0,SA_031,2,carbon_clean,Staphylococcus aureus,7,-0.17,0.680631
SA_031_R2_0,SA_031,2,carbon_clean,Staphylococcus aureus,8,-0.165,0.642169
SA_031_R2_0,SA_031,2,carbon_clean,Staphylococcus aureus,9,-0.16,0.604223
SA_031_R2_0,SA_031,2,carbon_clean,Staphylococcus aureus,10,-0.155,0.62752
SA_031_R2_0,SA_031,2,carbon_clean,Staphylococcus aureus,11,-0.15,0.72259
SA_031_R2_0,SA_031,2,carbon_clean,Staphylococcus aureus,12,-0.145,0.735395
SA_031_R2_0,SA_031,2,carbon_clean,Staphylococcus aureus,13,-0.14,0.75052
SA_031_R2_0,SA_031,2,carbon_clean,Staphylococcus aureus,14,-0.135,0.663763
